Timestamp,FrameID,CameraFPS,CameraWidth,CameraHeight,CameraSize,AlgoInferenceMs,AlgoFPS,AlgoAvgProcMs,AlgoTotalProcMs,AlgoCudaKernelMs,AlgoDroppedFrames,AlgoGpuFree,AlgoGpuTotal,DisplayRenderMs,DisplayLatencyMs,ProcLatencyMs,DisplayLatencyMs,EndToEndLatencyMs,JoulesPerFrame,SoC_TotalRAM,SoC_UsedRAM,SoC_CPU1_Util,SoC_CPU2_Util,SoC_CPU3_Util,SoC_CPU4_Util,SoC_CPU1_Freq,SoC_CPU2_Freq,SoC_CPU3_Freq,SoC_CPU4_Freq,PowerSensor0_Power,PowerSensor0_Volt,PowerSensor0_Curr,PowerSensor1_Power,PowerSensor1_Volt,PowerSensor1_Curr,PowerSensor2_Power,PowerSensor2_Volt,PowerSensor2_Curr,PowerSensor3_Power,PowerSensor3_Volt,PowerSensor3_Curr
2026-05-17 21:24:57.162,46,30,320,240,153600,1.61848,8.62961,3.49928,164.466,0,0,0,0,0,0,1.61848,0,1.69577,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:57.238,47,30,320,240,153600,1.67603,8.69187,3.46129,166.142,0,0,0,0,0,0,1.67603,0,1.75838,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:57.318,48,30,320,240,153600,7.24867,8.73734,3.53859,173.391,0,0,0,0,0,0,7.24867,0,7.47758,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:57.394,49,30,320,240,153600,1.56327,8.80552,3.49908,174.954,0,0,0,0,0,0,1.56348,0,1.62577,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:57.470,50,30,320,240,153600,1.50358,8.86303,3.45995,176.458,0,0,0,0,0,0,1.50353,0,1.57374,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:57.551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,909,79,91,65,52,1479,1479,1479,1479,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:57.550,51,30,320,240,153600,3.99281,8.90914,3.4702,180.45,0,0,0,0,0,0,3.99286,0,4.05682,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:57.626,52,30,320,240,153600,1.56322,8.96743,3.43422,182.014,0,0,0,0,0,0,1.56316,0,1.62962,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:57.706,53,30,320,240,153600,1.60822,9.01447,3.4004,183.622,0,0,0,0,0,0,1.60832,0,1.71812,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:57.782,54,30,320,240,153600,1.56238,9.06651,3.36699,185.184,0,0,0,0,0,0,1.56233,0,1.63416,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:57.862,55,30,320,240,153600,1.56566,9.11123,3.33482,186.75,0,0,0,0,0,0,1.56566,0,1.63379,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:57.938,56,30,320,240,153600,1.78234,9.16019,3.30758,188.532,0,0,0,0,0,0,1.78228,0,1.8802,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:58.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,910,44,61,94,74,1479,1479,1479,1479,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:58.014,57,30,320,240,153600,1.65869,9.2087,3.27915,190.191,0,0,0,0,0,0,1.6589,0,1.73155,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:58.094,58,30,320,240,153600,0.884293,9.2506,3.23856,191.075,0,0,0,0,0,0,0.884293,0,1.31826,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:58.170,59,30,320,240,153600,1.8063,9.29533,3.21469,192.882,0,0,0,0,0,0,1.8065,0,2.03693,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:58.250,60,30,320,240,153600,1.57796,9.33537,3.18786,194.459,0,0,0,0,0,0,1.57801,0,1.64665,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:58.326,61,30,320,240,153600,1.66426,9.37905,3.16329,196.124,0,0,0,0,0,0,1.66431,0,1.76504,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:58.402,62,30,320,240,153600,11.3657,9.40839,3.29348,207.489,0,0,0,0,0,0,11.3658,0,11.4708,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:58.482,63,30,320,240,153600,1.63728,9.45846,3.26761,209.127,0,0,0,0,0,0,1.63728,0,1.72093,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:58.556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,911,62,69,80,74,1479,1479,1479,1479,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:58.558,64,30,320,240,153600,5.26013,9.49208,3.29826,214.387,0,0,0,0,0,0,5.26029,0,7.13846,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:58.638,65,30,320,240,153600,1.61171,9.53435,3.27271,215.999,0,0,0,0,0,0,1.61186,0,1.69166,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:58.714,66,30,320,240,153600,1.60353,9.57366,3.24779,217.602,0,0,0,0,0,0,1.60353,0,1.69645,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:58.790,67,30,320,240,153600,4.76085,9.60778,3.27004,222.363,0,0,0,0,0,0,4.76085,0,4.85814,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:58.870,68,30,320,240,153600,1.55233,9.64457,3.24515,223.915,0,0,0,0,0,0,1.55233,0,1.61869,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:58.946,69,30,320,240,153600,1.78359,9.68078,3.22427,225.699,0,0,0,0,0,0,1.78353,0,1.88958,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:59.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,910,82,72,46,72,1479,1479,1479,1479,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:59.026,70,30,320,240,153600,0.897626,9.71309,3.1915,226.596,0,0,0,0,0,0,0.897679,0,1.00539,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 21:24:59.102,71,30,320,240,153600,0.893304,9.74859,3.15958,227.49,0,0,0,0,0,0,0.893304,0,0.95867,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0
