Timestamp,FrameID,CameraFPS,CameraWidth,CameraHeight,CameraSize,AlgoInferenceMs,AlgoFPS,AlgoAvgProcMs,AlgoTotalProcMs,AlgoCudaKernelMs,AlgoDroppedFrames,AlgoGpuFree,AlgoGpuTotal,DisplayRenderMs,DisplayLatencyMs,ProcLatencyMs,DisplayLatencyMs,EndToEndLatencyMs,JoulesPerFrame,SoC_TotalRAM,SoC_UsedRAM,SoC_CPU1_Util,SoC_CPU2_Util,SoC_CPU3_Util,SoC_CPU4_Util,SoC_CPU1_Freq,SoC_CPU2_Freq,SoC_CPU3_Freq,SoC_CPU4_Freq,PowerSensor0_Power,PowerSensor0_Volt,PowerSensor0_Curr,PowerSensor1_Power,PowerSensor1_Volt,PowerSensor1_Curr,PowerSensor2_Power,PowerSensor2_Volt,PowerSensor2_Curr,PowerSensor3_Power,PowerSensor3_Volt,PowerSensor3_Curr
2026-05-17 20:56:14.798,29,30,320,240,153600,0.90372,6.77829,2.11387,63.4161,0.862469,0,0,0,0,0,0.903721,0,1.14435,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02965,0.82918,0,1.58152,0.0104491
2026-05-17 20:56:14.874,30,30,320,240,153600,0.914033,6.88617,2.07517,64.3301,0.874032,0,0,0,0,0,0.914137,0,0.992733,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02888,0.822438,0,1.58152,0.0104491
2026-05-17 20:56:14.955,31,30,320,240,153600,4.97851,6.97759,2.16589,69.3086,4.93752,0,0,0,0,0,4.97861,0,5.27872,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02888,0.820833,0,1.58152,0.0104491
2026-05-17 20:56:15.031,32,30,320,240,153600,1.08951,7.08446,2.13328,70.3981,1.05039,0,0,0,0,0,1.08956,0,1.21857,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03272,0.827094,0,1.58152,0.0104491
2026-05-17 20:56:15.106,33,30,320,240,153600,1.45764,7.17848,2.11341,71.8558,1.41472,0,0,0,0,0,1.45769,0,3.5891,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03272,0.827094,0,1.58152,0.0104491
2026-05-17 20:56:15.224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,1226,100,98,0,0,921,921,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 20:56:15.263,35,30,320,240,153600,1.39852,7.36112,2.06028,74.1699,1.34701,0,0,0,0,0,1.39858,0,1.72009,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03195,0.807188,0,1.58229,0.0104491
2026-05-17 20:56:15.342,36,30,320,240,153600,0.909658,7.44477,2.02918,75.0796,0.86799,0,0,0,0,0,0.90971,0,1.15899,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03272,0.806546,0,1.58152,0.0104491
2026-05-17 20:56:15.419,37,30,320,240,153600,0.940804,7.53094,2.00054,76.0204,0.89971,0,0,0,0,0,0.940857,0,1.04622,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03272,0.806546,0,1.58152,0.0104491
2026-05-17 20:56:15.495,38,30,320,240,153600,0.913043,7.61046,1.97265,76.9334,0.870542,0,0,0,0,0,0.913096,0,3.72134,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03195,0.800606,0,1.58152,0.0104491
2026-05-17 20:56:15.575,39,30,320,240,153600,1.45431,7.68873,1.95969,78.3877,1.41602,0,0,0,0,0,1.45431,0,1.57582,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03272,0.807188,0,1.57998,0.0104491
2026-05-17 20:56:15.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,1226,98,100,0,0,921,921,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 20:56:15.651,40,30,320,240,153600,1.05206,7.76804,1.93756,79.4398,1.00117,0,0,0,0,0,1.05216,0,1.18425,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03502,0.805422,0,1.58306,0.0104491
2026-05-17 20:56:15.731,41,30,320,240,153600,1.38337,7.83823,1.92436,80.8231,1.34363,0,0,0,0,0,1.38347,0,1.50946,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03502,0.805422,0,1.58306,0.0104491
2026-05-17 20:56:15.807,42,30,320,240,153600,1.65796,7.91176,1.91817,82.4811,1.61801,0,0,0,0,0,1.65801,0,2.01192,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02888,0.790653,0,1.58383,0.0104491
2026-05-17 20:56:15.883,43,30,320,240,153600,0.912731,7.98573,1.89531,83.3938,0.873459,0,0,0,0,0,0.912835,0,1.01737,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02812,0.806867,0,1.58306,0.0104491
2026-05-17 20:56:15.963,44,30,320,240,153600,1.42634,8.04929,1.88489,84.8202,1.3854,0,0,0,0,0,1.42639,0,1.69291,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03042,0.827415,0,1.58075,0.0104491
2026-05-17 20:56:16.039,45,30,320,240,153600,2.72184,8.11614,1.90309,87.542,2.68017,0,0,0,0,0,2.72189,0,2.86445,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02658,0.82613,0,1.58152,0.0104491
2026-05-17 20:56:16.225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,1226,100,98,0,0,921,921,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 20:56:16.119,46,30,320,240,153600,1.2529,8.17026,1.88925,88.7949,1.20279,0,0,0,0,0,1.25305,0,7.62404,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02965,0.830786,0,1.58152,0.0104491
2026-05-17 20:56:16.197,47,30,320,240,153600,1.13852,8.2404,1.87361,89.9334,1.0969,0,0,0,0,0,1.13857,0,1.23368,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02965,0.830786,0,1.58152,0.0104491
2026-05-17 20:56:16.271,48,30,320,240,153600,1.00154,8.30759,1.85582,90.935,0.959295,0,0,0,0,0,1.00164,0,1.14289,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02965,0.842986,0,1.58152,0.0104491
2026-05-17 20:56:16.351,49,30,320,240,153600,1.2343,8.36375,1.84339,92.1693,1.19378,0,0,0,0,0,1.2344,0,1.35847,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02735,0.852618,0,1.58075,0.0104491
2026-05-17 20:56:16.427,50,30,320,240,153600,0.866949,8.42425,1.82424,93.0362,0.799603,0,0,0,0,0,0.867104,0,1.12409,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02735,0.852618,0,1.58075,0.0104491
2026-05-17 20:56:16.507,51,30,320,240,153600,0.86648,8.47753,1.80582,93.9027,0.826427,0,0,0,0,0,0.866532,0,1.05617,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02658,0.848604,0,1.58075,0.0104491
2026-05-17 20:56:16.659,53,30,320,240,153600,0.850854,8.59075,1.77065,95.615,0.809447,0,0,0,0,0,0.850906,0,0.984452,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02198,0.865139,0,1.58383,0.0104491
2026-05-17 20:56:16.726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,1227,100,100,0,0,921,921,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 20:56:16.739,54,30,320,240,153600,1.11784,8.6392,1.75878,96.7329,1.07081,0,0,0,0,0,1.118,0,1.47634,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03042,0.841702,0,1.58383,0.0104491
2026-05-17 20:56:16.815,55,30,320,240,153600,1.23732,8.69264,1.74947,97.9702,1.19675,0,0,0,0,0,1.23732,0,1.36076,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03042,0.841702,0,1.58383,0.0104491
2026-05-17 20:56:16.971,57,30,320,240,153600,1.18357,8.79007,1.90338,110.396,1.14367,0,0,0,0,0,1.18362,0,1.47061,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.03195,0.864657,0,1.58383,0.0104491
2026-05-17 20:56:17.047,58,30,320,240,153600,0.907158,8.84036,1.88649,111.303,0.865542,0,0,0,0,0,0.907262,0,1.03654,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02581,0.842344,0,1.58152,0.0104491
2026-05-17 20:56:17.127,59,30,320,240,153600,0.909033,8.88383,1.8702,112.212,0.866271,0,0,0,0,0,0.909085,0,1.01419,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02581,0.842344,0,1.58152,0.0104491
2026-05-17 20:56:17.230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,1228,100,100,0,0,921,921,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 20:56:17.203,60,30,320,240,153600,0.904033,8.93136,1.85436,113.116,0.86299,0,0,0,0,0,0.904137,0,1.01279,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02888,0.855347,0,1.58075,0.0104491
2026-05-17 20:56:17.359,62,30,320,240,153600,0.908356,9.01802,1.82441,114.938,0.867261,0,0,0,0,0,0.90846,0,1.15972,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02351,0.872202,0,1.58229,0.0104491
2026-05-17 20:56:17.439,63,30,320,240,153600,0.915335,9.05746,1.8102,115.853,0.874553,0,0,0,0,0,0.915388,0,1.17154,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02351,0.877339,0,1.58383,0.0104491
2026-05-17 20:56:17.521,64,30,320,240,153600,0.907106,9.09259,1.79631,116.76,0.866167,0,0,0,0,0,0.907157,0,1.02435,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02351,0.877339,0,1.58383,0.0104491
2026-05-17 20:56:17.671,66,30,320,240,153600,0.904605,9.18061,1.77878,119.178,0.864449,0,0,0,0,0,0.904658,0,1.1617,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02351,0.865139,0,1.58306,0.0104491
2026-05-17 20:56:17.734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1952,1222,97,100,0,0,921,921,0,0,4,4,4,0,0,0,0,0,0,0,0,0
2026-05-17 20:56:17.747,67,30,320,240,153600,0.895543,9.21845,1.76579,120.074,0.854344,0,0,0,0,0,0.895595,0,3.65655,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02658,0.873326,0,1.58152,0.0104491
2026-05-17 20:56:17.827,68,30,320,240,153600,0.907679,9.25692,1.75336,120.982,0.865751,0,0,0,0,0,0.907783,0,1.02346,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02658,0.873326,0,1.58152,0.0104491
2026-05-17 20:56:17.905,69,30,320,240,153600,0.935752,9.29351,1.74168,121.917,0.893355,0,0,0,0,0,0.935804,0,1.03706,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02658,0.883439,0,1.58152,0.0104491
2026-05-17 20:56:17.984,70,30,320,240,153600,0.983254,9.32786,1.731,122.901,0.917054,0,0,0,0,0,0.983253,0,1.09091,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02658,0.883439,0,1.58152,0.0104491
2026-05-17 20:56:18.059,71,30,320,240,153600,0.96268,9.36713,1.72032,123.863,0.908408,0,0,0,0,0,0.962785,0,1.13404,0.133333,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,5.02275,0.876537,0,1.58075,0.0104491
